Open,Volume,date_FE,AAPL,AMZN,GOOGL,JP-MRGN,M-SOFT,NTFLX,NVDA,TSLA,VISA,Date,Company,Predicted_Close
62.150002,22174000,255,0,0,1,0,0,0,0,0,0,8/10/18,GOOGL,62.09337222
60.250999,17416000,261,0,0,1,0,0,0,0,0,0,8/20/18,GOOGL,60.21144696
60.441002,18932000,265,0,0,1,0,0,0,0,0,0,8/24/18,GOOGL,60.39890848
59.689999,41226000,272,0,0,1,0,0,0,0,0,0,9/5/18,GOOGL,59.59770605
58.609501,22308000,275,0,0,1,0,0,0,0,0,0,9/10/18,GOOGL,58.5661024
58.249001,23828000,282,0,0,1,0,0,0,0,0,0,9/19/18,GOOGL,58.20511872
57.858501,25420000,285,0,0,1,0,0,0,0,0,0,9/24/18,GOOGL,57.81254328
58.807499,19554000,286,0,0,1,0,0,0,0,0,0,9/25/18,GOOGL,58.77447643
59.336498,25216000,288,0,0,1,0,0,0,0,0,0,9/27/18,GOOGL,59.28954598
59.548,33758000,291,0,0,1,0,0,0,0,0,0,10/2/18,GOOGL,59.48105539
56.554001,53514000,297,0,0,1,0,0,0,0,0,0,10/10/18,GOOGL,56.44657988
55.445499,27448000,300,0,0,1,0,0,0,0,0,0,10/15/18,GOOGL,55.40436332
56.323002,29344000,302,0,0,1,0,0,0,0,0,0,10/17/18,GOOGL,56.27646262
54.668499,25352000,304,0,0,1,0,0,0,0,0,0,10/19/18,GOOGL,54.63528055
54.123501,77614000,310,0,0,1,0,0,0,0,0,0,10/29/18,GOOGL,53.96664818
53.0695,29436000,320,0,0,1,0,0,0,0,0,0,11/12/18,GOOGL,53.03505563
52.970501,33162000,324,0,0,1,0,0,0,0,0,0,11/16/18,GOOGL,52.92866013
52.049999,36064000,330,0,0,1,0,0,0,0,0,0,11/27/18,GOOGL,52.00493602
52.438,49508000,331,0,0,1,0,0,0,0,0,0,11/28/18,GOOGL,52.36000721
53.804001,29378000,332,0,0,1,0,0,0,0,0,0,11/29/18,GOOGL,53.77281854
52.824501,27894000,339,0,0,1,0,0,0,0,0,0,12/11/18,GOOGL,52.80120831
53.400002,30476000,340,0,0,1,0,0,0,0,0,0,12/12/18,GOOGL,53.36980338
52.499001,33732000,342,0,0,1,0,0,0,0,0,0,12/14/18,GOOGL,52.46321754
51.8755,47708000,343,0,0,1,0,0,0,0,0,0,12/17/18,GOOGL,51.80726958
51.699501,49586000,345,0,0,1,0,0,0,0,0,0,12/19/18,GOOGL,51.62775774
48.695,31806000,348,0,0,1,0,0,0,0,0,0,12/24/18,GOOGL,48.67276366
49.4505,47466000,349,0,0,1,0,0,0,0,0,0,12/26/18,GOOGL,49.38931318
52.049999,36822000,354,0,0,1,0,0,0,0,0,0,1/3/19,GOOGL,52.01191512
53.8055,35298000,357,0,0,1,0,0,0,0,0,0,1/8/19,GOOGL,53.76913775
54.0825,23986000,358,0,0,1,0,0,0,0,0,0,1/9/19,GOOGL,54.07346389
53.159,30416000,360,0,0,1,0,0,0,0,0,0,1/11/19,GOOGL,53.13671795
54,26636000,363,0,0,1,0,0,0,0,0,0,1/16/19,GOOGL,53.9865164
54.400002,32270000,366,0,0,1,0,0,0,0,0,0,1/22/19,GOOGL,54.37325048
53.824001,27226000,368,0,0,1,0,0,0,0,0,0,1/24/19,GOOGL,53.81123168
55.150002,30766000,373,0,0,1,0,0,0,0,0,0,1/31/19,GOOGL,55.1281563
55.208,40896000,378,0,0,1,0,0,0,0,0,0,2/7/19,GOOGL,55.163313
55.5,20928000,385,0,0,1,0,0,0,0,0,0,2/19/19,GOOGL,55.50581796
56.244999,29006000,393,0,0,1,0,0,0,0,0,0,3/1/19,GOOGL,56.23285177
57.349499,28920000,394,0,0,1,0,0,0,0,0,0,3/4/19,GOOGL,57.33599123
57.785999,23332000,397,0,0,1,0,0,0,0,0,0,3/7/19,GOOGL,57.78638537
58.912998,40262000,400,0,0,1,0,0,0,0,0,0,3/12/19,GOOGL,58.87143617
59.668999,49236000,403,0,0,1,0,0,0,0,0,0,3/15/19,GOOGL,59.60544177
59.8675,44548000,406,0,0,1,0,0,0,0,0,0,3/20/19,GOOGL,59.81607069
59.275002,28004000,411,0,0,1,0,0,0,0,0,0,3/27/19,GOOGL,59.26658659
58.577,19234000,412,0,0,1,0,0,0,0,0,0,3/28/19,GOOGL,58.59145305
58.744999,25398000,413,0,0,1,0,0,0,0,0,0,3/29/19,GOOGL,58.74457023
60.374001,20286000,416,0,0,1,0,0,0,0,0,0,4/3/19,GOOGL,60.38422062
60.394501,17204000,419,0,0,1,0,0,0,0,0,0,4/8/19,GOOGL,60.41326428
61.959,26636000,427,0,0,1,0,0,0,0,0,0,4/18/19,GOOGL,61.95507622
63.450001,24828000,432,0,0,1,0,0,0,0,0,0,4/26/19,GOOGL,63.44968648
58.388,38896000,436,0,0,1,0,0,0,0,0,0,5/2/19,GOOGL,58.36389996
58.313,31278000,438,0,0,1,0,0,0,0,0,0,5/6/19,GOOGL,58.30824858
59.023499,31028000,439,0,0,1,0,0,0,0,0,0,5/7/19,GOOGL,59.01847575
58.600498,26186000,440,0,0,1,0,0,0,0,0,0,5/8/19,GOOGL,58.60833119
57.9515,23714000,441,0,0,1,0,0,0,0,0,0,5/9/19,GOOGL,57.96683595
56.8605,36732000,444,0,0,1,0,0,0,0,0,0,5/14/19,GOOGL,56.84726777
58.4235,24172000,447,0,0,1,0,0,0,0,0,0,5/17/19,GOOGL,58.43910171
57.368,22240000,452,0,0,1,0,0,0,0,0,0,5/24/19,GOOGL,57.3919768
53.275002,102612000,457,0,0,1,0,0,0,0,0,0,6/3/19,GOOGL,53.11299944
52.145,56670000,458,0,0,1,0,0,0,0,0,0,6/4/19,GOOGL,52.09680752
53.900002,21220000,464,0,0,1,0,0,0,0,0,0,6/12/19,GOOGL,53.93694323
54.181999,21154000,465,0,0,1,0,0,0,0,0,0,6/13/19,GOOGL,54.21897333
54.320999,22230000,466,0,0,1,0,0,0,0,0,0,6/14/19,GOOGL,54.35548651
55.484501,27734000,468,0,0,1,0,0,0,0,0,0,6/18/19,GOOGL,55.50432987
55.9995,25240000,470,0,0,1,0,0,0,0,0,0,6/20/19,GOOGL,56.02521149
54.200001,20086000,475,0,0,1,0,0,0,0,0,0,6/27/19,GOOGL,54.24320909
53.8195,33864000,476,0,0,1,0,0,0,0,0,0,6/28/19,GOOGL,53.83031543
54.900002,28726000,477,0,0,1,0,0,0,0,0,0,7/1/19,GOOGL,54.92175579
55.870499,15340000,479,0,0,1,0,0,0,0,0,0,7/3/19,GOOGL,55.92376218
55.889999,25286000,480,0,0,1,0,0,0,0,0,0,7/5/19,GOOGL,55.9194651
55.59,26608000,482,0,0,1,0,0,0,0,0,0,7/9/19,GOOGL,55.61751961
57.162498,23910000,484,0,0,1,0,0,0,0,0,0,7/11/19,GOOGL,57.19454097
57.342999,18076000,486,0,0,1,0,0,0,0,0,0,7/15/19,GOOGL,57.38961438
57.299999,24776000,487,0,0,1,0,0,0,0,0,0,7/16/19,GOOGL,57.33080211
57.4095,32944000,490,0,0,1,0,0,0,0,0,0,7/19/19,GOOGL,57.42139674
61.202,96116000,495,0,0,1,0,0,0,0,0,0,7/26/19,GOOGL,61.05582056
61.2705,29066000,497,0,0,1,0,0,0,0,0,0,7/30/19,GOOGL,61.28760742
61.150002,34510000,498,0,0,1,0,0,0,0,0,0,7/31/19,GOOGL,61.15448026
60.7015,33970000,499,0,0,1,0,0,0,0,0,0,8/1/19,GOOGL,60.70844219
60.036999,32902000,500,0,0,1,0,0,0,0,0,0,8/2/19,GOOGL,60.04806484
58.501999,51950000,501,0,0,1,0,0,0,0,0,0,8/5/19,GOOGL,58.46991075
59.899502,21314000,505,0,0,1,0,0,0,0,0,0,8/9/19,GOOGL,59.94076005
58.573002,25888000,507,0,0,1,0,0,0,0,0,0,8/13/19,GOOGL,58.60622362
58.174999,24374000,509,0,0,1,0,0,0,0,0,0,8/15/19,GOOGL,58.21332648
58.977501,26266000,510,0,0,1,0,0,0,0,0,0,8/16/19,GOOGL,59.01019857
59.504501,24632000,511,0,0,1,0,0,0,0,0,0,8/19/19,GOOGL,59.54060626
59.099499,33740000,515,0,0,1,0,0,0,0,0,0,8/23/19,GOOGL,59.11568686
59.026501,21544000,517,0,0,1,0,0,0,0,0,0,8/27/19,GOOGL,59.0731408
58.085499,16040000,518,0,0,1,0,0,0,0,0,0,8/28/19,GOOGL,58.14750958
59.056,21768000,519,0,0,1,0,0,0,0,0,0,8/29/19,GOOGL,59.10277946
58.851501,29598000,521,0,0,1,0,0,0,0,0,0,9/3/19,GOOGL,58.88037726
58.835499,21378000,522,0,0,1,0,0,0,0,0,0,9/4/19,GOOGL,58.88471354
60.170502,26140000,527,0,0,1,0,0,0,0,0,0,9/11/19,GOOGL,60.20765964
61.567501,26028000,529,0,0,1,0,0,0,0,0,0,9/13/19,GOOGL,61.60321574
61.3755,22702000,532,0,0,1,0,0,0,0,0,0,9/18/19,GOOGL,61.42072297
59.848999,32302000,542,0,0,1,0,0,0,0,0,0,10/2/19,GOOGL,59.87728186
59,32424000,543,0,0,1,0,0,0,0,0,0,10/3/19,GOOGL,59.02984291
59.594501,23248000,544,0,0,1,0,0,0,0,0,0,10/4/19,GOOGL,59.64593113
61.1105,25454000,549,0,0,1,0,0,0,0,0,0,10/11/19,GOOGL,61.15575707
62.058498,21892000,552,0,0,1,0,0,0,0,0,0,10/16/19,GOOGL,62.11183701
62.546501,19048000,553,0,0,1,0,0,0,0,0,0,10/17/19,GOOGL,62.6062517
62.673,27056000,554,0,0,1,0,0,0,0,0,0,10/18/19,GOOGL,62.71346785
63.811501,37728000,561,0,0,1,0,0,0,0,0,0,10/29/19,GOOGL,63.8266529
63.063999,29114000,563,0,0,1,0,0,0,0,0,0,10/31/19,GOOGL,63.1020951
64.644501,25654000,566,0,0,1,0,0,0,0,0,0,11/5/19,GOOGL,64.68932256
64.703499,16534000,572,0,0,1,0,0,0,0,0,0,11/13/19,GOOGL,64.77254796
65.946999,35652000,574,0,0,1,0,0,0,0,0,0,11/15/19,GOOGL,65.96821969
65.073997,19910000,578,0,0,1,0,0,0,0,0,0,11/21/19,GOOGL,65.13641024
65.75,19912000,582,0,0,1,0,0,0,0,0,0,11/27/19,GOOGL,65.81269279
65.050003,30218000,584,0,0,1,0,0,0,0,0,0,12/2/19,GOOGL,65.08965428
63.9785,22876000,585,0,0,1,0,0,0,0,0,0,12/3/19,GOOGL,64.03821011
66.902,27086000,589,0,0,1,0,0,0,0,0,0,12/9/19,GOOGL,66.94783978
67.542,17008000,591,0,0,1,0,0,0,0,0,0,12/11/19,GOOGL,67.61190301
68.144501,37080000,595,0,0,1,0,0,0,0,0,0,12/17/19,GOOGL,68.16611997
67.793503,17662000,599,0,0,1,0,0,0,0,0,0,12/23/19,GOOGL,67.86431771
67.425003,6950000,600,0,0,1,0,0,0,0,0,0,12/24/19,GOOGL,67.52281997
68.149498,20768000,602,0,0,1,0,0,0,0,0,0,12/27/19,GOOGL,68.21325522
66.505501,19236000,604,0,0,1,0,0,0,0,0,0,12/31/19,GOOGL,66.57659244
71.028503,30018000,610,0,0,1,0,0,0,0,0,0,1/9/20,GOOGL,71.06770988
71.806503,33046000,612,0,0,1,0,0,0,0,0,0,1/13/20,GOOGL,71.83773426
71.510498,25654000,614,0,0,1,0,0,0,0,0,0,1/15/20,GOOGL,71.56091708
72.372002,23474000,615,0,0,1,0,0,0,0,0,0,1/16/20,GOOGL,72.42656693
73.1455,47924000,616,0,0,1,0,0,0,0,0,0,1/17/20,GOOGL,73.13975719
73.956001,40734000,617,0,0,1,0,0,0,0,0,0,1/21/20,GOOGL,73.96664838
72.940002,21554000,623,0,0,1,0,0,0,0,0,0,1/29/20,GOOGL,73.00116855
72.8535,78660000,627,0,0,1,0,0,0,0,0,0,2/4/20,GOOGL,72.77774124
73.364998,23446000,630,0,0,1,0,0,0,0,0,0,2/7/20,GOOGL,73.42340108
75.5905,26892000,632,0,0,1,0,0,0,0,0,0,2/11/20,GOOGL,75.63737532
76.099998,21932000,638,0,0,1,0,0,0,0,0,0,2/20/20,GOOGL,76.16021812
63.875,75782000,644,0,0,1,0,0,0,0,0,0,2/28/20,GOOGL,63.82821254
60.264999,67308000,650,0,0,1,0,0,0,0,0,0,3/9/20,GOOGL,60.24730481
56.299999,84534000,653,0,0,1,0,0,0,0,0,0,3/12/20,GOOGL,56.24856669
56.251999,51482000,665,0,0,1,0,0,0,0,0,0,3/30/20,GOOGL,56.28524841
61.049999,47746000,671,0,0,1,0,0,0,0,0,0,4/7/20,GOOGL,61.08610424
63.705002,50362000,677,0,0,1,0,0,0,0,0,0,4/16/20,GOOGL,63.73230978
64.2425,38980000,678,0,0,1,0,0,0,0,0,0,4/17/20,GOOGL,64.29684699
62.349998,43060000,680,0,0,1,0,0,0,0,0,0,4/21/20,GOOGL,62.3984995
66.425003,41450000,688,0,0,1,0,0,0,0,0,0,5/1/20,GOOGL,66.47320491
66.896004,33030000,690,0,0,1,0,0,0,0,0,0,5/5/20,GOOGL,66.96454293
68.084503,24308000,691,0,0,1,0,0,0,0,0,0,5/6/20,GOOGL,68.17248618
68.296997,27952000,692,0,0,1,0,0,0,0,0,0,5/7/20,GOOGL,68.3761342
68.914001,28242000,694,0,0,1,0,0,0,0,0,0,5/11/20,GOOGL,68.99208762
69.835503,26188000,703,0,0,1,0,0,0,0,0,0,5/22/20,GOOGL,69.92026394
70.862503,33716000,705,0,0,1,0,0,0,0,0,0,5/27/20,GOOGL,70.92793415
69.843002,33844000,706,0,0,1,0,0,0,0,0,0,5/28/20,GOOGL,69.9102776
72.976997,30504000,715,0,0,1,0,0,0,0,0,0,6/10/20,GOOGL,73.05018758
71.4245,38928000,717,0,0,1,0,0,0,0,0,0,6/12/20,GOOGL,71.48070981
72.199997,63158000,722,0,0,1,0,0,0,0,0,0,6/19/20,GOOGL,72.19789901
67.908997,36204000,728,0,0,1,0,0,0,0,0,0,6/29/20,GOOGL,67.98202124
72.347,37182000,731,0,0,1,0,0,0,0,0,0,7/2/20,GOOGL,72.41097224
74.515503,31700000,738,0,0,1,0,0,0,0,0,0,7/14/20,GOOGL,74.59154504
76.259003,34044000,748,0,0,1,0,0,0,0,0,0,7/28/20,GOOGL,76.32997538
75.316002,22130000,749,0,0,1,0,0,0,0,0,0,7/29/20,GOOGL,75.41790017
75,31556000,756,0,0,1,0,0,0,0,0,0,8/7/20,GOOGL,75.08215548
74.622002,29088000,758,0,0,1,0,0,0,0,0,0,8/11/20,GOOGL,74.71154279
76.308998,40542000,763,0,0,1,0,0,0,0,0,0,8/18/20,GOOGL,76.36962904
78.851501,28930000,766,0,0,1,0,0,0,0,0,0,8/21/20,GOOGL,78.93694857
82.683998,37232000,770,0,0,1,0,0,0,0,0,0,8/27/20,GOOGL,82.74405368
82.394501,36468000,772,0,0,1,0,0,0,0,0,0,8/31/20,GOOGL,82.45765269
83.688751,50224000,774,0,0,1,0,0,0,0,0,0,9/2/20,GOOGL,83.71699435
78.031998,32372000,779,0,0,1,0,0,0,0,0,0,9/10/20,GOOGL,78.1153082
76.950249,33932000,781,0,0,1,0,0,0,0,0,0,9/14/20,GOOGL,77.032406
77.777,26234000,783,0,0,1,0,0,0,0,0,0,9/16/20,GOOGL,77.87711859
70.551498,29004000,789,0,0,1,0,0,0,0,0,0,9/24/20,GOOGL,70.65976979
73.710503,40158000,791,0,0,1,0,0,0,0,0,0,9/28/20,GOOGL,73.78690962
73.310501,22266000,796,0,0,1,0,0,0,0,0,0,10/5/20,GOOGL,73.43285443
73.2145,34924000,798,0,0,1,0,0,0,0,0,0,10/7/20,GOOGL,73.30704663
73.254501,23756000,799,0,0,1,0,0,0,0,0,0,10/8/20,GOOGL,73.37443995
74.735001,28706000,800,0,0,1,0,0,0,0,0,0,10/9/20,GOOGL,74.84070214
76.352501,44834000,807,0,0,1,0,0,0,0,0,0,10/20/20,GOOGL,76.41880935
79.652496,28672000,809,0,0,1,0,0,0,0,0,0,10/22/20,GOOGL,79.75296418
79.783501,24580000,812,0,0,1,0,0,0,0,0,0,10/27/20,GOOGL,79.89476948
85.514,71418000,818,0,0,1,0,0,0,0,0,0,11/4/20,GOOGL,85.50379011
88.261497,23470000,828,0,0,1,0,0,0,0,0,0,11/18/20,GOOGL,88.36647207
88.644501,20916000,833,0,0,1,0,0,0,0,0,0,11/25/20,GOOGL,88.75683797
89.059196,36476000,835,0,0,1,0,0,0,0,0,0,11/30/20,GOOGL,89.13379008
88.718498,34738000,836,0,0,1,0,0,0,0,0,0,12/1/20,GOOGL,88.7982735
89.904999,24440000,837,0,0,1,0,0,0,0,0,0,12/2/20,GOOGL,90.00804583
91.225998,27564000,839,0,0,1,0,0,0,0,0,0,12/4/20,GOOGL,91.31988423
85.675499,36568000,850,0,0,1,0,0,0,0,0,0,12/21/20,GOOGL,85.76131411
86.75,6936000,853,0,0,1,0,0,0,0,0,0,12/24/20,GOOGL,86.9069245
88.100502,26122000,856,0,0,1,0,0,0,0,0,0,12/30/20,GOOGL,88.20961306
86.25,22906000,859,0,0,1,0,0,0,0,0,0,1/5/21,GOOGL,86.3712604
89.399002,41012000,862,0,0,1,0,0,0,0,0,0,1/8/21,GOOGL,89.47191572
89.303497,24194000,863,0,0,1,0,0,0,0,0,0,1/11/21,GOOGL,89.41774828
94.900002,41278000,870,0,0,1,0,0,0,0,0,0,1/21/21,GOOGL,94.9655644
94.783997,25442000,871,0,0,1,0,0,0,0,0,0,1/22/21,GOOGL,94.88855044
92.678497,32044000,877,0,0,1,0,0,0,0,0,0,2/1/21,GOOGL,92.77292939
103.927002,17798000,883,0,0,1,0,0,0,0,0,0,2/9/21,GOOGL,104.0384787
104.710503,22710000,884,0,0,1,0,0,0,0,0,0,2/10/21,GOOGL,104.8090562
105,21418000,888,0,0,1,0,0,0,0,0,0,2/17/21,GOOGL,105.1026498
105.519501,22432000,889,0,0,1,0,0,0,0,0,0,2/18/21,GOOGL,105.6191473
102.526001,41670000,895,0,0,1,0,0,0,0,0,0,2/26/21,GOOGL,102.5864266
102.825996,28090000,896,0,0,1,0,0,0,0,0,0,3/1/21,GOOGL,102.9192099
103.809502,22692000,897,0,0,1,0,0,0,0,0,0,3/2/21,GOOGL,103.9144551
103.5,33946000,902,0,0,1,0,0,0,0,0,0,3/9/21,GOOGL,103.5800292
104.25,34516000,905,0,0,1,0,0,0,0,0,0,3/12/21,GOOGL,104.3284335
103.114998,25962000,906,0,0,1,0,0,0,0,0,0,3/15/21,GOOGL,103.2165422
103.801498,25980000,908,0,0,1,0,0,0,0,0,0,3/17/21,GOOGL,103.9025297
103.050003,27228000,909,0,0,1,0,0,0,0,0,0,3/18/21,GOOGL,103.1496919
103.268501,23080000,913,0,0,1,0,0,0,0,0,0,3/24/21,GOOGL,103.3793401
102.8815,20732000,917,0,0,1,0,0,0,0,0,0,3/30/21,GOOGL,103.0001839
102.956001,29198000,918,0,0,1,0,0,0,0,0,0,3/31/21,GOOGL,103.0543821
111.125,27060000,921,0,0,1,0,0,0,0,0,0,4/6/21,GOOGL,111.215347
113.3125,31318000,925,0,0,1,0,0,0,0,0,0,4/12/21,GOOGL,113.3901507
115.150002,22596000,929,0,0,1,0,0,0,0,0,0,4/16/21,GOOGL,115.2470613
115.394501,21774000,931,0,0,1,0,0,0,0,0,0,4/20/21,GOOGL,115.4938607
114.262497,23930000,932,0,0,1,0,0,0,0,0,0,4/21/21,GOOGL,114.3589782
114.661499,21096000,933,0,0,1,0,0,0,0,0,0,4/22/21,GOOGL,114.7645237
120.224503,39142000,939,0,0,1,0,0,0,0,0,0,4/30/21,GOOGL,120.2761962
118.420998,21806000,942,0,0,1,0,0,0,0,0,0,5/5/21,GOOGL,118.5190151
118.744499,26006000,945,0,0,1,0,0,0,0,0,0,5/10/21,GOOGL,118.8328614
113.085503,34934000,947,0,0,1,0,0,0,0,0,0,5/12/21,GOOGL,113.1628621
113.054497,26670000,948,0,0,1,0,0,0,0,0,0,5/13/21,GOOGL,113.1523275
116.845299,17302000,951,0,0,1,0,0,0,0,0,0,5/18/21,GOOGL,116.960313
113.220001,19350000,952,0,0,1,0,0,0,0,0,0,5/19/21,GOOGL,113.3367702
116.402,23832000,953,0,0,1,0,0,0,0,0,0,5/20/21,GOOGL,116.5026835
118.2995,22832000,954,0,0,1,0,0,0,0,0,0,5/21/21,GOOGL,118.39965
120.641747,21856000,957,0,0,1,0,0,0,0,0,0,5/26/21,GOOGL,120.7412603
121.847,38962000,958,0,0,1,0,0,0,0,0,0,5/27/21,GOOGL,121.9032661
121.098,24108000,959,0,0,1,0,0,0,0,0,0,5/28/21,GOOGL,121.1919845
124.974998,20126000,966,0,0,1,0,0,0,0,0,0,6/9/21,GOOGL,125.0744175
125.669502,22550000,969,0,0,1,0,0,0,0,0,0,6/14/21,GOOGL,125.7629251
126.247498,26316000,971,0,0,1,0,0,0,0,0,0,6/16/21,GOOGL,126.3315057
125.523003,25756000,972,0,0,1,0,0,0,0,0,0,6/17/21,GOOGL,125.610007
126.550003,19694000,976,0,0,1,0,0,0,0,0,0,6/23/21,GOOGL,126.6513832
127,28110000,979,0,0,1,0,0,0,0,0,0,6/28/21,GOOGL,127.0812751
130.341003,16680000,985,0,0,1,0,0,0,0,0,0,7/7/21,GOOGL,130.4463553
131.641006,14856000,992,0,0,1,0,0,0,0,0,0,7/16/21,GOOGL,131.7510761
135.484497,20140000,1003,0,0,1,0,0,0,0,0,0,8/2/21,GOOGL,135.57905
136,19064000,1004,0,0,1,0,0,0,0,0,0,8/3/21,GOOGL,136.096627
136.028503,11866000,1006,0,0,1,0,0,0,0,0,0,8/5/21,GOOGL,136.1432782
136.294998,13560000,1007,0,0,1,0,0,0,0,0,0,8/6/21,GOOGL,136.4055635
136.949005,12374000,1008,0,0,1,0,0,0,0,0,0,8/9/21,GOOGL,137.0616686
138.283005,15204000,1010,0,0,1,0,0,0,0,0,0,8/11/21,GOOGL,138.3871984
137.712997,14646000,1011,0,0,1,0,0,0,0,0,0,8/12/21,GOOGL,137.8199111
138.357498,12580000,1012,0,0,1,0,0,0,0,0,0,8/13/21,GOOGL,138.4686618
138,18040000,1013,0,0,1,0,0,0,0,0,0,8/16/21,GOOGL,138.0989114
135.467499,18296000,1016,0,0,1,0,0,0,0,0,0,8/19/21,GOOGL,135.571332
145.884506,26756000,1024,0,0,1,0,0,0,0,0,0,8/31/21,GOOGL,145.9524883
145.649994,15824000,1025,0,0,1,0,0,0,0,0,0,9/1/21,GOOGL,145.7452774
145.949493,21844000,1026,0,0,1,0,0,0,0,0,0,9/2/21,GOOGL,146.0300134
144.749496,15170000,1028,0,0,1,0,0,0,0,0,0,9/7/21,GOOGL,144.8490473
144.883499,14798000,1030,0,0,1,0,0,0,0,0,0,9/9/21,GOOGL,144.9844527
145.443497,32896000,1031,0,0,1,0,0,0,0,0,0,9/10/21,GOOGL,145.4999281
143.759003,20648000,1034,0,0,1,0,0,0,0,0,0,9/15/21,GOOGL,143.8492052
139.088501,42190000,1043,0,0,1,0,0,0,0,0,0,9/28/21,GOOGL,139.1379354
133.554504,28388000,1046,0,0,1,0,0,0,0,0,0,10/1/21,GOOGL,133.6482294
137.75,16380000,1054,0,0,1,0,0,0,0,0,0,10/13/21,GOOGL,137.8684414
139.951996,21426000,1055,0,0,1,0,0,0,0,0,0,10/14/21,GOOGL,140.0547016
141.213501,16564000,1057,0,0,1,0,0,0,0,0,0,10/18/21,GOOGL,141.3265254
143.291504,15316000,1058,0,0,1,0,0,0,0,0,0,10/19/21,GOOGL,143.4042801
142.192001,14850000,1060,0,0,1,0,0,0,0,0,0,10/21/21,GOOGL,142.3085704
138.810501,21082000,1062,0,0,1,0,0,0,0,0,0,10/25/21,GOOGL,138.9186147
146.274994,17886000,1069,0,0,1,0,0,0,0,0,0,11/3/21,GOOGL,146.3803454
147.831497,17048000,1076,0,0,1,0,0,0,0,0,0,11/12/21,GOOGL,147.9387243
149.229004,15290000,1079,0,0,1,0,0,0,0,0,0,11/17/21,GOOGL,149.3391484
147.113007,18126000,1083,0,0,1,0,0,0,0,0,0,11/23/21,GOOGL,147.2214507
145.015503,16992000,1085,0,0,1,0,0,0,0,0,0,11/26/21,GOOGL,145.1311105
145.949997,23258000,1092,0,0,1,0,0,0,0,0,0,12/7/21,GOOGL,146.0513358
144.770004,24778000,1097,0,0,1,0,0,0,0,0,0,12/14/21,GOOGL,144.8715611
144.365997,27280000,1098,0,0,1,0,0,0,0,0,0,12/15/21,GOOGL,144.4625598
148.076996,27400000,1099,0,0,1,0,0,0,0,0,0,12/16/21,GOOGL,148.1671283
142.714493,43404000,1100,0,0,1,0,0,0,0,0,0,12/17/21,GOOGL,142.7755674
140.679596,20264000,1101,0,0,1,0,0,0,0,0,0,12/20/21,GOOGL,140.8007464
147.463501,13256000,1105,0,0,1,0,0,0,0,0,0,12/27/21,GOOGL,147.5912287
137.5,23826000,1119,0,0,1,0,0,0,0,0,0,1/14/22,GOOGL,137.6246972
131.360992,30248000,1127,0,0,1,0,0,0,0,0,0,1/27/22,GOOGL,131.483812
137.835007,51204000,1130,0,0,1,0,0,0,0,0,0,2/1/22,GOOGL,137.8967358
151.863495,89750000,1131,0,0,1,0,0,0,0,0,0,2/2/22,GOOGL,151.8074763
143.016998,49224000,1133,0,0,1,0,0,0,0,0,0,2/4/22,GOOGL,143.0755468
138.991257,34256000,1135,0,0,1,0,0,0,0,0,0,2/8/22,GOOGL,139.0939136
140.849747,28628000,1136,0,0,1,0,0,0,0,0,0,2/9/22,GOOGL,140.9631667
137.471497,26578000,1140,0,0,1,0,0,0,0,0,0,2/15/22,GOOGL,137.5972833
136.149994,30968000,1142,0,0,1,0,0,0,0,0,0,2/17/22,GOOGL,136.2681815
129.985001,38906000,1144,0,0,1,0,0,0,0,0,0,2/22/22,GOOGL,130.0954743
133.382507,24446000,1152,0,0,1,0,0,0,0,0,0,3/4/22,GOOGL,133.5250444
131.904007,39178000,1153,0,0,1,0,0,0,0,0,0,3/7/22,GOOGL,132.0137624
131.399994,32258000,1155,0,0,1,0,0,0,0,0,0,3/9/22,GOOGL,131.5281568
133.884003,45900000,1162,0,0,1,0,0,0,0,0,0,3/18/22,GOOGL,133.9772851
136.847504,26632000,1163,0,0,1,0,0,0,0,0,0,3/21/22,GOOGL,136.9827041
136.5,29776000,1164,0,0,1,0,0,0,0,0,0,3/22/22,GOOGL,136.628549
140.684494,23774000,1168,0,0,1,0,0,0,0,0,0,3/28/22,GOOGL,140.8217374
143.160507,28678000,1169,0,0,1,0,0,0,0,0,0,3/29/22,GOOGL,143.2818786
140.009995,23480000,1172,0,0,1,0,0,0,0,0,0,4/1/22,GOOGL,140.150604
140.824493,19076000,1173,0,0,1,0,0,0,0,0,0,4/4/22,GOOGL,140.974726
139.161499,23574000,1175,0,0,1,0,0,0,0,0,0,4/6/22,GOOGL,139.3044699
136.617996,19448000,1176,0,0,1,0,0,0,0,0,0,4/7/22,GOOGL,136.7758043
136.25,16434000,1177,0,0,1,0,0,0,0,0,0,4/8/22,GOOGL,136.4161333
132.899994,24188000,1178,0,0,1,0,0,0,0,0,0,4/11/22,GOOGL,133.0535563
127.410004,14918000,1182,0,0,1,0,0,0,0,0,0,4/18/22,GOOGL,127.5971523
125,46410000,1186,0,0,1,0,0,0,0,0,0,4/22/22,GOOGL,125.1164399
119.429497,34522000,1187,0,0,1,0,0,0,0,0,0,4/25/22,GOOGL,119.5849134
114.373001,62238000,1189,0,0,1,0,0,0,0,0,0,4/27/22,GOOGL,114.4707756
117.114998,36790000,1190,0,0,1,0,0,0,0,0,0,4/28/22,GOOGL,117.2700724
117.578003,33694000,1191,0,0,1,0,0,0,0,0,0,4/29/22,GOOGL,117.7401443
